 59 
0231,0009,0,0
0189,0009,0,0
0273,0009,0,0
0147,0036,0,0
0231,0117,2,1
0231,0036,0,2
0273,0036,0,2
0315,0036,0,0
0105,0063,0,0
0063,0090,0,0
0021,0117,0,0
0063,0144,0,0
0105,0171,0,0
0147,0198,0,0
0189,0225,0,0
0231,0225,0,0
0273,0225,0,0
0315,0198,0,0
0357,0171,0,0
0357,0063,0,0
0399,0090,0,0
0399,0144,0,0
0441,0117,0,0
0189,0036,0,2
0189,0063,0,0
0147,0063,0,2
0147,0090,0,0
0147,0117,0,2
0147,0144,0,0
0147,0171,0,2
0105,0090,0,2
0105,0117,1,2
0105,0144,0,2
0063,0117,0,2
0189,0090,0,2
0231,0090,0,2
0231,0063,0,2
0273,0063,0,0
0273,0090,0,2
0189,0144,0,2
0189,0117,0,2
0189,0171,0,0
0189,0198,0,2
0231,0144,0,2
0231,0171,0,2
0231,0198,3,2
0273,0117,0,2
0273,0144,0,2
0273,0171,0,0
0273,0198,0,2
0315,0117,0,2
0357,0117,0,2
0399,0117,0,2
0315,0090,0,0
0315,0063,0,2
0357,0090,0,2
0315,0144,0,0
0315,0171,0,2
0357,0144,1,2
